genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Hip-Hop,Cookin Soul,Chicago,3h6mYkJFzfhioau4R8ogDG,54,0.202,0.729,105495,0.448,0.867,C,0.0693,-7.868,Major,0.0413,91.021,4/4,0.328
Hip-Hop,Global Dan,Down,1qHF3nflJ6U0GeBWMqTVaw,51,0.199,0.645,172613,0.66,0.00108,G#,0.0483,-7.722,Minor,0.0799,156.734,4/4,0.48
Hip-Hop,Ugly God,Tropics,2jmG9fwnZnHmWqHW2zAIIm,50,0.356,0.821,119072,0.421,0,A,0.102,-9.836,Major,0.381,82.486,4/4,0.843
Hip-Hop,Mac Miller,Matches (feat. Ab-Soul),4XCmKekq1HRCsS7BPWsCRx,50,0.187,0.707,178411,0.738,0,G#,0.337,-6.242,Major,0.296,138.054,4/4,0.457
Hip-Hop,Bass Santana,Obviously,70tDxgbsCveIC3oHRMU5uf,54,0.546,0.83,193220,0.531,0,F#,0.738,-8.114,Minor,0.204,118.073,4/4,0.555
Hip-Hop,Missy Elliott,One Minute Man (feat. Ludacris),0jG92AlXau21qgCQRxGLic,55,0.0266,0.622,252987,0.669,2.97e-06,A,0.152,-8.419,Major,0.329,93.839,4/4,0.57
Hip-Hop,DJ Esco,How It Was (feat. Future),44lUcHz7LXhvdlwLy8WsBg,54,0.0668,0.673,265000,0.642,0,C#,0.161,-9.367,Major,0.042,135.129,4/4,0.202
Hip-Hop,Magic & Bird,JUDO,3kBveUeeAo0Yx9l41Rbjtb,48,0.0244,0.819,213558,0.422,0,A,0.169,-7.887,Major,0.0783,130.034,4/4,0.347
Hip-Hop,Berner,Feelin (feat. Wiz Khalifa),6zpQwILPal7KfCFfKRKu4u,50,0.382,0.773,207506,0.372,0,B,0.111,-7.46,Major,0.107,119.996,4/4,0.359
Hip-Hop,Amerie,1 Thing,6ZyNjT2hYvfV5PuW84dp1E,60,0.115,0.636,238747,0.946,3.75e-05,A#,0.0416,-4.683,Minor,0.332,125.085,5/4,0.891
Hip-Hop,Moneybagg Yo,Vent - Flex Freestyle,2RQ0KJbvnd0DwuofXDWYeT,49,0.000125,0.816,141448,0.584,4.53e-06,C#,0.131,-6.904,Major,0.131,147.065,4/4,0.163
Hip-Hop,Janelle Monáe,Take A Byte,5Fw17rh1qEC6YoT32BijNI,56,0.00545,0.714,247253,0.558,5.17e-05,G,0.319,-7.767,Major,0.0267,103,4/4,0.237
Hip-Hop,Fetty Wap,Make You Feel Good,3eDk8vNTpDnoso8D2qmYFi,51,0.602,0.658,141174,0.626,2.46e-06,D#,0.682,-6.069,Minor,0.328,158.147,4/4,0.738
Hip-Hop,Moneybagg Yo,Have U Eva,4wCmu0vbPiwpd2vbLl95qy,48,0.283,0.803,189611,0.67,0,F#,0.118,-3.643,Minor,0.309,138.065,4/4,0.466
Hip-Hop,Isaiah Rashad,Nelly,5VPFATm85G3P04Q5g8yxqr,49,0.606,0.901,200656,0.364,0,B,0.106,-7.183,Minor,0.198,122.064,4/4,0.777
Hip-Hop,Gucci Mane,Jumped Out The Whip (feat. A$AP Rocky),7te8KmPRNtKd1iScZEQMjR,50,0.0694,0.811,216373,0.46,0,D,0.13,-5.924,Major,0.351,141.937,4/4,0.4
Hip-Hop,Kendrick Lamar,untitled 01 | 08.19.2014.,6OkOFxU6j0UufR97VgSnS7,52,0.347,0.58,247747,0.57,0,D,0.0897,-11.749,Major,0.354,102.241,4/4,0.143
Hip-Hop,Flatbush Zombies,Fly Away,0f1odHdnTJyxrLI4nWfSs6,50,0.0399,0.707,149747,0.256,0.156,C#,0.108,-13.872,Major,0.0397,89.99,4/4,0.0652
Hip-Hop,Beastie Boys,Rhymin & Stealin,6yKldTTcSa2BdpKPEtdYp3,49,0.157,0.673,248107,0.857,1.05e-06,F,0.104,-10.501,Major,0.0689,76.116,4/4,0.382
Hip-Hop,Yung Lean,Yoshi City,5Tou8lYopj9qCIFBFBomZ5,58,0.476,0.546,225080,0.53,0,C#,0.0955,-9.059,Major,0.211,128.209,4/4,0.227
Hip-Hop,Trey Songz,Playboy,5mff6Pbc4xGzsJojktF0Ua,55,0.367,0.383,256707,0.443,0,C,0.108,-6.897,Major,0.265,170.732,5/4,0.196
Hip-Hop,$uicideBoy$,praisethedevil,7pSwlDVUcoOXYeYLjbkiF3,53,0.02,0.784,107781,0.789,0.0113,F#,0.144,-4.962,Minor,0.0736,126.987,4/4,0.624
Hip-Hop,DIVINE,Mere Gully Mein (feat. Naezy),4NEdR5Yo8D2KwL7Y9KW7EH,56,0.000514,0.744,182934,0.813,0,A,0.0685,-7.401,Major,0.154,108.056,4/4,0.149
Hip-Hop,Smooky MarGielaa,Too Blessed,73boKLgPCW8QuSnNMg62zh,53,0.392,0.859,104124,0.328,0,E,0.0756,-16.023,Minor,0.511,140.007,4/4,0.42
Hip-Hop,Cosculluela,Sigo Rico,3iq3AG31l8l2L1x1valVVI,59,0.768,0.696,245120,0.607,0,A,0.127,-5.621,Minor,0.166,96.068,4/4,0.286
Hip-Hop,Immortal Technique,You Never Know,3znun9rP1VsPZfuHC8Ldc6,50,0.799,0.743,468160,0.759,0,C,0.147,-8.172,Major,0.179,156.022,4/4,0.881
Hip-Hop,GAWVI,God Speed,0fO4ot6eVsif2PABL4aP6C,48,0.00331,0.783,177219,0.742,5.09e-05,D,0.149,-6.087,Major,0.201,149.998,4/4,0.527
Hip-Hop,Ghostemane,Gatteka,6fsypiJHyWmeINsOLC1cos,56,0.0452,0.721,112511,0.568,0.212,C,0.128,-11.295,Major,0.414,144.915,4/4,0.109
Hip-Hop,Wifisfuneral,Movin Slow,7dDH4XYwzsyH0WA7bKQqEB,50,0.279,0.718,136000,0.86,0,F,0.159,-5.735,Minor,0.221,90.043,4/4,0.789
Hip-Hop,Ghostemane,Hades,0KRKqIJPX6LT9v1ZQGbfn7,55,0.0391,0.829,127128,0.59,0.0107,A,0.114,-7.818,Minor,0.263,112.97,4/4,0.332
Hip-Hop,TobyMac,Feel It,7Fu8J4ddQBl9zf1tUbXrMc,54,0.0531,0.714,279599,0.897,0,A,0.0658,-5.273,Minor,0.0522,114.985,4/4,0.959
Hip-Hop,Russ,Emergency,0eiRA0zYMV1et8R0C52WM2,51,0.0338,0.71,230173,0.725,0,C#,0.285,-7.129,Minor,0.276,85.97,4/4,0.189
Hip-Hop,Chris Webby,2001 (feat. Anoyd),0sxhxUMnQLwWZrpDHFxpm6,51,0.137,0.914,246593,0.807,6.33e-06,C#,0.0949,-6.325,Major,0.095,130.044,4/4,0.43
Hip-Hop,Los Inquietos Del Norte,Locos y Entumecidos,2KJvz0dwdLAXcfW4ihqfLk,52,0.346,0.568,129400,0.912,7.71e-06,F,0.22,-6.228,Major,0.0651,94.039,3/4,0.905
Hip-Hop,Son Lux,Easy,6J6FXmYrMxg93mBxkugUlI,60,0.345,0.602,240760,0.304,0.0231,D,0.0969,-9.948,Minor,0.0736,73.33,4/4,0.156
Hip-Hop,2Pac,Run Tha Streetz,3cFe9hcxMmjsl0kENZs9gD,56,0.109,0.788,316400,0.788,3.08e-06,G#,0.174,-4.342,Major,0.231,166.973,4/4,0.722
Hip-Hop,Dibia$E,Brazilian Lady,3yossuLGsxiJnvoOFrs1CH,56,0.205,0.808,170464,0.235,0.000745,A#,0.327,-12.663,Minor,0.356,90.494,4/4,0.608
Hip-Hop,Noname,Forever (feat. Joseph Chilliams & Ravyn Lenae),3cFqaY74NyS6rcitujSx2g,52,0.571,0.672,218627,0.655,0,F#,0.188,-9.768,Minor,0.469,113.74,5/4,0.906
Hip-Hop,Joey Bada$$,SUPER PREDATOR (feat. Styles P),0dKLHSqcu9vuFgnb0O8rff,52,0.378,0.729,251868,0.79,0,C#,0.119,-4.989,Major,0.198,92.081,4/4,0.876
Hip-Hop,BONES,WhereTheTreesMeetTheFreeway,6zY0Soa6KG1nYZZI2xcfeD,53,0.288,0.77,175250,0.273,5.07e-05,C#,0.0919,-14.79,Major,0.11,96.978,4/4,0.0375
Hip-Hop,Cartel De Santa,Bullyar,7u0XqjPS7VSDMyGi8dqZmU,59,0.133,0.772,219547,0.776,0,F#,0.0503,-4.765,Minor,0.224,143.968,4/4,0.939
Hip-Hop,Flipp Dinero,Roses,2BpmA517SKE1RuNp2ePDU6,51,0.261,0.689,171724,0.801,0,D#,0.0893,-5.749,Minor,0.103,86.982,4/4,0.638
Hip-Hop,Jhay Cortez,All Eyes On Me,0pwqbUntj3NbCXZN7ewYbA,56,0.0819,0.728,213573,0.735,0,C,0.147,-5.864,Major,0.252,171.076,4/4,0.412
Hip-Hop,Kodak Black,The Recipe,7oVPFyS6ieWhJvDRegLjWH,51,0.0403,0.847,199329,0.526,0,C#,0.165,-6.821,Minor,0.304,139.977,4/4,0.219
Hip-Hop,Logic,White People - Scene,7Li7ff5lQ1gqvwbCdRXaQL,49,0.0313,0.579,99267,0.372,0.00204,C#,0.165,-13.62,Major,0.383,98.541,4/4,0.282
Hip-Hop,D Savage,No Smoke,5iGBXzOoRo4sBTy8wdzMyK,49,0.0079,0.772,180013,0.51,0,E,0.131,-9.67,Minor,0.12,120.049,4/4,0.0755
Hip-Hop,Azealia Banks,Anna Wintour,0U0266U8qEvuhZnHIYZKwd,60,0.00281,0.684,273908,0.901,0.00123,G,0.0232,-5.2,Major,0.0843,121.988,4/4,0.485
Hip-Hop,Odd Future,Sam (Is Dead),67nRofeeMvysUeO4FxB6tL,49,0.385,0.504,202067,0.634,0.000396,F,0.151,-8.582,Minor,0.394,80.996,4/4,0.463
Hip-Hop,Ty Dolla $ign,3 Wayz (feat. Travis Scott),3BN86m6Dl6hYgOj2qo1gAg,52,0.112,0.778,221548,0.405,0,B,0.104,-8.762,Minor,0.0656,120.981,4/4,0.0605
Hip-Hop,August Alsina,Porn Star,3083fDw5aGcjzB5FMauzrH,56,0.18,0.476,277827,0.718,0,D,0.0694,-7.407,Major,0.0704,112.172,4/4,0.598
Hip-Hop,21 Savage,Bad Guy,5TvdhNXoHbeGeWtjCYhFuy,53,0.0158,0.83,169493,0.405,8.61e-06,C#,0.241,-8.484,Major,0.411,147.07,4/4,0.188
Hip-Hop,Jeezy,Air Forces,48ycXPczPjLoMP6tz463OS,48,0.00363,0.63,241693,0.565,0,B,0.355,-7.969,Major,0.102,160.01,4/4,0.147
Hip-Hop,KYLE,King Wavy (feat. G-Eazy),7jVKBOFb76u3HzaJ2vaKPW,50,0.121,0.765,184571,0.484,0,C#,0.293,-13.097,Minor,0.296,111.946,4/4,0.536
Hip-Hop,MC Lyte,Cold Rock A Party,1iVdwLsbPsKnqUoZOWlEqv,52,0.192,0.896,247307,0.744,1.19e-06,B,0.108,-5.239,Minor,0.246,92.91,4/4,0.744
Hip-Hop,$uicideBoy$,CLYDE (I Hope At Least One Of My Ex-Girlfriends Hears This),0JkLImaybz8gfwyyPpslVW,53,0.126,0.691,152137,0.684,0,E,0.113,-5.279,Minor,0.0766,100.955,4/4,0.336
Hip-Hop,CyHi The Prynce,Dat Side,6NvSxE4pfP7TcD1OhGgaZW,50,0.0123,0.87,260453,0.578,0,C#,0.0529,-8.526,Major,0.125,148.007,4/4,0.506
Hip-Hop,Roy Woods,Dangerous,313cdthw8naSCqGDNON7XB,53,0.181,0.793,201290,0.486,0.00095,C,0.11,-12.82,Major,0.0889,124.007,4/4,0.136
Hip-Hop,SahBabii,Honey Bees,2KLECbl5YJPZUZVi33tuFf,52,0.509,0.813,146015,0.457,0,C#,0.125,-7.834,Major,0.343,72.531,4/4,0.414
Hip-Hop,Kodak Black,Need A Break,1JM0j7n1B8VcwFGIBTe9AM,51,0.158,0.797,243652,0.559,0,C,0.0702,-5.882,Major,0.331,150.011,4/4,0.278
Hip-Hop,Nelly,Pimp Juice,7bYKMJI4z6mApjLhv4hOBM,50,0.199,0.81,292160,0.649,7.66e-05,A,0.171,-9.094,Major,0.0908,74.383,4/4,0.59
Hip-Hop,J. Cole,Apparently - Live,00X0ABCr4AZpT5GDfwjdcg,50,0.202,0.619,286107,0.738,2.84e-06,F,0.513,-7.559,Major,0.218,139.639,4/4,0.354
Hip-Hop,Meek Mill,Believe It - feat. Rick Ross,1fckqKAI9ug7U1DgQrrOop,50,0.00126,0.701,239280,0.71,0,A,0.32,-5.209,Major,0.068,143.971,4/4,0.138
Hip-Hop,Immortal Technique,Leaving the Past,6msTUCqIfVOWe7pzWGzh6F,50,0.277,0.844,268827,0.807,2e-05,C#,0.155,-8.198,Major,0.233,85.984,4/4,0.618
Hip-Hop,Princess Nokia,Dragons,0pGn1xGiK2KypQaTAbVYCC,53,0.00624,0.519,226067,0.888,0.25,C,0.764,-5.684,Major,0.0992,110.103,3/4,0.657
Hip-Hop,Jarren Benton,Don’t Need You,7JJ5LODKW98YlDGsXeOph4,50,0.608,0.838,220576,0.733,5.26e-05,G#,0.58,-4.974,Major,0.106,115.866,4/4,0.669
Hip-Hop,Kodak Black,Up In Here,4rcDP7pcJ9TN3LDeFSfUav,51,0.361,0.772,175682,0.659,0,A,0.143,-6.18,Major,0.413,87.981,4/4,0.409
Hip-Hop,Run The Jewels,A Report to the Shareholders / Kill Your Masters,2VHG9dSgkbx9aodlAcdW6H,47,0.0102,0.455,374960,0.811,1.3e-05,F#,0.132,-6.819,Minor,0.207,155.983,4/4,0.248
Hip-Hop,Lilo Key,Strange Thangs,2GBRw0KGKoImCpiK6tDSD2,54,0.185,0.555,188848,0.755,0,C#,0.111,-6.441,Major,0.345,88.163,4/4,0.202
Hip-Hop,Guru Randhawa,Suit Suit,2mwBSO58y92EYmEFpDfmS7,55,0.14,0.767,190132,0.869,0,D,0.221,-3.381,Minor,0.0908,98.208,4/4,0.751
Hip-Hop,Cherish,Unappreciated,5ZelMPn7vupvsTToUTvcbF,51,0.0888,0.735,235333,0.521,0,G,0.065,-6.696,Minor,0.0876,77.01,4/4,0.374
Hip-Hop,NxWorries,Best One,3FQCunuHk5y4T1FLnlH3Fb,49,0.169,0.515,194787,0.866,5.47e-06,F#,0.351,-5.792,Major,0.264,83.328,4/4,0.533
Hip-Hop,88GLAM,Talk Nice,16hJhVQWkrbnwYxrtTxK9K,52,0.275,0.807,239587,0.619,0,C,0.109,-6.573,Major,0.156,146.051,4/4,0.153
Hip-Hop,Ice Cube,Real N***A Roll Call (feat. Ice Cube),3HnhrVBybVBzp9yEQcAzfC,51,0.0258,0.769,308853,0.818,0,E,0.845,-4.724,Minor,0.266,84.028,4/4,0.786
Hip-Hop,Lil Baby,Racks In,4WE3UaLbYDjICeFdJgCpQy,51,0.016,0.829,188387,0.544,0,C,0.135,-7.713,Minor,0.257,149.993,4/4,0.495
Hip-Hop,Chris Webby,Knocked Down,5OjIQk9Fc80msE6VmNmofT,51,0.0286,0.731,180006,0.872,0.000113,D,0.22,-6.34,Major,0.0772,112.023,4/4,0.556
Hip-Hop,Aleman,Tantas Veces,3oBJ5L6SEAKXgxuU0eeG7H,67,0.463,0.789,273485,0.719,0,G,0.308,-6.099,Major,0.373,81.003,4/4,0.664
Hip-Hop,Ranveer Singh,Apna Time Aayega,5uaIbU3oHHcSOK6WFNK5nj,60,0.0187,0.766,140463,0.618,0.000115,B,0.181,-8.552,Minor,0.124,95.054,4/4,0.513
Hip-Hop,Jacquees,23,4L8sddbw6nceYHWOgdcAXf,56,0.0592,0.653,273040,0.451,0,F#,0.106,-5.072,Minor,0.0486,100.965,4/4,0.391
Hip-Hop,Rae Sremmurd,Lost Angels - From Swaecation,3DrRtOEaOMZtPYnPCkUSIV,54,0.315,0.351,204326,0.699,1.95e-06,A#,0.11,-7.021,Minor,0.243,80.807,4/4,0.35
Hip-Hop,2 Chainz,Bailan,20hJHh3rZS3qharPd6jAKj,49,0.528,0.672,230989,0.738,0.0013,A,0.107,-3.987,Minor,0.0872,176.081,4/4,0.546
Hip-Hop,A$AP Ferg,Aww Yeah,7L7vZ846kZz5PRCC0DOUWx,51,0.0194,0.759,194573,0.618,0.000117,C,0.12,-6.748,Major,0.0448,120.956,4/4,0.134
Hip-Hop,Wisin & Yandel,Tú Tienes,0RdUq32U3zXzz2s9510RV2,60,0.00647,0.759,226560,0.853,7.27e-06,A#,0.241,-4.883,Minor,0.0834,88.955,4/4,0.716
Hip-Hop,Jadakiss,Why,58LflM1owDAzQkYIL7ayCX,49,0.0164,0.602,240000,0.938,0,C#,0.0612,-3.378,Minor,0.238,168.417,4/4,0.562
Hip-Hop,Kid Trunks,"Not Legal (feat. Ski Mask the Slump God, Warhol.ss & A$AP ANT)",4h1IW7uYgJpBnbPK3sBPkl,52,0.0486,0.797,206002,0.405,0.000632,C#,0.343,-11.152,Major,0.285,147.021,4/4,0.337
Hip-Hop,Mýa,My Love Is Like...Wo - Main Mix/Album Version,3Gamc2D6VSlXpUcmhPUFYt,52,0.227,0.835,209490,0.678,6.44e-06,E,0.287,-6.458,Major,0.124,132.868,4/4,0.708
Hip-Hop,Tech N9ne,T9x,3Rw3ap7xrfji6invhvGuJP,48,0.116,0.794,387933,0.698,0,B,0.112,-5.613,Major,0.138,130,4/4,0.495
Hip-Hop,DJ Khaled,Nas Album Done (feat. Nas),5QcTwY2zSTX2hrVj2oHIbu,47,0.0306,0.61,196695,0.76,0,C,0.246,-5.788,Major,0.378,89.856,4/4,0.352
Hip-Hop,Lil Xan,Slope,25i3UVj1rjyVP3oBza8c0X,57,0.0339,0.827,121600,0.343,0,C#,0.106,-11.113,Major,0.131,125.989,4/4,0.501
Hip-Hop,Iggy Azalea,OMG (feat. Wiz Khalifa),373iQzYhS09JcQ8NrTU6D4,58,0.00433,0.902,148360,0.805,0,C,0.314,-6.281,Major,0.175,140.035,4/4,0.833
Hip-Hop,Wu-Tang Clan,Reunited,2CxOJwC4jqWfPQdahEX9oH,53,0.037,0.611,321733,0.721,0.000121,G#,0.184,-7.607,Major,0.443,180.074,4/4,0.832
Hip-Hop,Aesop Rock,Dorks,4mgearnxcRBtuysKylvDYE,48,0.203,0.673,212907,0.838,8.8e-06,G,0.105,-5.922,Major,0.314,168.114,4/4,0.872
Hip-Hop,Moh Flow,Do You Wrong,6NCkJFHLl3K9epKNenmlSc,52,0.0906,0.602,204004,0.616,0,D#,0.118,-4.549,Minor,0.191,159.895,4/4,0.262
Hip-Hop,Phora,If I Gave You My Heart,6lD6p8O8CZAlkJ5BSZMSX1,47,0.643,0.634,177869,0.653,0,B,0.25,-8.449,Major,0.383,87.498,4/4,0.683
Hip-Hop,Rae Sremmurd,Heat Of The Moment - From Swaecation,50FjIvCsiIPIfeFyXdh2hx,54,0.0526,0.624,217021,0.649,0,C#,0.108,-5.823,Minor,0.0435,93.923,4/4,0.183
Hip-Hop,KYLE,Zoom,1nPUyAopPGxIrV7qtRVjIy,51,0.035,0.782,166027,0.503,0,D,0.266,-8.214,Major,0.305,129.904,4/4,0.657
Hip-Hop,Horse Head,Last Night in LA,7gC4eKnWXPNOjcSsG0YU5J,54,0.00129,0.596,181864,0.574,0.191,A#,0.115,-11.148,Major,0.0281,132.001,3/4,0.397
Hip-Hop,Juicy J,Smokin' Rollin',1EsVik35lWObbJbalNTluZ,50,0.0139,0.811,156507,0.57,6.36e-05,G,0.271,-8.763,Major,0.233,135.998,4/4,0.283
Hip-Hop,Kevin Gates,Go Hard (feat. Rico Love),4kmF8vslxiK5wqCNqoKtrR,47,0.182,0.474,219740,0.744,0,E,0.0827,-3.433,Minor,0.226,75.506,4/4,0.289
Hip-Hop,Skitz Kraven,That's All,0kevbx0ZIY66VQYgDOjXnw,50,0.486,0.73,210938,0.618,0,C#,0.102,-8.185,Major,0.329,128.113,4/4,0.19
Hip-Hop,$uicideBoy$,Grayscale,178qBJGLw1AqOwOwotm9jC,53,0.00866,0.77,214230,0.819,9.11e-05,C,0.293,-5.325,Major,0.094,129.956,4/4,0.228
Hip-Hop,Digital Underground,Same Song - Edit Version,3FygJnwLJbaU5xe4E87h8e,49,0.0562,0.813,237533,0.687,0,C#,0.113,-10.178,Major,0.152,103.196,4/4,0.733
Hip-Hop,BROCKHAMPTON,JESUS,2WVsyRWVM6xyKkZadKu32E,52,0.723,0.606,80000,0.368,0,C,0.137,-9.236,Minor,0.0793,101.549,4/4,0.349
Hip-Hop,Avant,Separated,5EJBxxppXkKD6uMtFQS7b8,54,0.284,0.793,255600,0.49,0,C,0.262,-6.241,Major,0.0273,108.238,4/4,0.632
Hip-Hop,Juvenile,Rodeo,6TQi1WGLxAyy1itA3CqSlD,51,0.0532,0.7,237947,0.547,0,C#,0.068,-7.907,Major,0.156,157.137,3/4,0.67
Hip-Hop,Manafest,Impossible,473xAny4InLJTlWnUNEwZq,57,0.00877,0.453,238387,0.898,0,C#,0.136,-3.132,Major,0.108,160.096,4/4,0.525
Hip-Hop,Do Or Die,Do U?,3GUZHOhbl6hQEqsHCkUDDd,52,0.168,0.617,251960,0.882,0,C#,0.12,-2.701,Minor,0.101,145.933,4/4,0.267
Hip-Hop,MadeinTYO,Figure It Out (feat. Gunna),5P0mkqNPdGWtJJ4LvWk7cn,49,0.13,0.809,213987,0.497,0,G#,0.11,-7.274,Major,0.435,152.103,4/4,0.451
Hip-Hop,Tech N9ne,Levitation,2bFwsjxl6yQ594nP7P1CsZ,49,0.176,0.775,187673,0.594,0,F,0.247,-5.406,Minor,0.27,77.976,4/4,0.448
Hip-Hop,$uicideBoy$,FUCK,2Oi9VBKJOtX1QPpxI0PVat,54,0.013,0.792,139688,0.738,0.000877,F#,0.788,-7.028,Minor,0.479,143.996,4/4,0.618
Hip-Hop,Brennan Savage,Reflection,3ND82YO0h3Q35zQks4OhY1,57,0.223,0.45,129730,0.332,0.0145,C,0.113,-11.524,Major,0.0355,59.957,4/4,0.0636
Hip-Hop,R.K.M & Ken-Y,No Reciclo Amores,0Dt5xbec8pmPTswsKal0O1,62,0.579,0.868,178387,0.706,0.000114,F,0.0765,-4.098,Minor,0.13,95.034,4/4,0.741
Hip-Hop,OmenXIII,I Think It's Time That I Emerge,4AxnwDsuPBrgXTBqenWTiB,53,0.396,0.875,172173,0.332,1.3e-06,C#,0.0884,-10.797,Major,0.459,123.964,4/4,0.38
Hip-Hop,Yandel,No Quiero Amores (feat. Ozuna),37sexcbewtWiE8PDuLRFrY,62,0.0147,0.666,203133,0.658,0,F,0.111,-4.938,Major,0.209,182.184,4/4,0.562
Hip-Hop,Eminem,Detroit Vs. Everybody,5vZCCUeBhHO4GHHu6zlrzf,48,0.0706,0.531,357387,0.759,0,B,0.318,-7.002,Minor,0.387,175.89,4/4,0.304
Hip-Hop,Katchafire,Love Letter,3BojnSbIR2oKctO3nvBLRb,52,0.13,0.83,214293,0.55,0.136,G,0.073,-5.367,Major,0.0568,145.004,4/4,0.97
Hip-Hop,Ali Gatie,Only One,0pBuqjB8dCjG9m81NT8ybN,50,0.401,0.826,198740,0.576,0,C#,0.116,-7.545,Minor,0.149,140.091,4/4,0.611
Hip-Hop,Joey Bada$$,GOOD MORNING AMERIKKKA,3sHSPjEF7Elsn2K9tgt3vl,52,0.6,0.579,98251,0.642,3.52e-05,G#,0.214,-7.37,Major,0.244,97.32,4/4,0.3
Hip-Hop,MadeinTYO,2 Flights,0FYnOvYp1ICsHelQVnAILn,49,0.0504,0.848,137453,0.452,5.99e-06,C,0.11,-8.468,Minor,0.137,140.101,5/4,0.111
Hip-Hop,ScHoolboy Q,WHateva U Want,44ZWfYPt3AQJAfg4Ned0ue,51,0.00901,0.712,230907,0.625,0.000112,F,0.11,-8.021,Minor,0.0946,108.951,4/4,0.16
Hip-Hop,Shoreline Mafia,Dirty,2EIMkm48UVEdYyFSXD99Fc,49,0.0142,0.861,220286,0.418,0,C#,0.117,-8.258,Major,0.419,140.087,4/4,0.384
Hip-Hop,Nicky Jam,Amor Prohibido (feat. Sean Paul & Konshens),41BqZaEQ9hHt4okQ3FT7wa,60,0.149,0.775,260053,0.652,0,G#,0.0983,-6.31,Minor,0.119,156.12,4/4,0.879
Hip-Hop,Youngbloodz,85/Billy Dee Interlude,1eYyfFDQJGRhQ55jlbtqrG,49,0.0303,0.793,269693,0.596,1.17e-05,G,0.623,-7.426,Major,0.392,82.113,4/4,0.708
Hip-Hop,Kid Buu,Double Up,4L6jN3xelzh0eXjqywxGXf,51,0.00468,0.797,142286,0.764,1.89e-05,C#,0.103,-3.389,Major,0.226,151.868,4/4,0.375
Hip-Hop,LUCKI,Believe the Hype,7xwRaJ1lRL0vdrCFIbrvoU,49,0.166,0.809,146160,0.326,0,A#,0.189,-12.803,Major,0.475,154.212,4/4,0.497
Hip-Hop,Mr. Probz,Praying To A God - LUKE Remix,4qB9e24mvDa5rG93OnmiC8,56,0.156,0.839,194790,0.621,2.79e-05,D#,0.119,-8.01,Major,0.0463,120.009,4/4,0.208
Hip-Hop,Kevin Abstract,Seventeen,03sQJmtsGDLrBtlKoAvUTt,50,0.104,0.457,165213,0.534,6.86e-06,G,0.574,-7.66,Major,0.0277,99.983,4/4,0.197
Hip-Hop,Ludacris,Growing Pains,1XvT8u1KR1hd38SVQiuTAV,53,0.0555,0.766,289173,0.723,0,F#,0.851,-6.354,Minor,0.233,84.489,4/4,0.737
Hip-Hop,DJ Quik,Jus Lyke Compton,6KMoKU9mRNthObqYAMrXnD,50,0.0205,0.77,251173,0.812,0,G,0.461,-5.247,Major,0.146,94.661,4/4,0.652
Hip-Hop,Jeezy,Snow Season,5oICBRkaGVtLTkkKeXuSKF,49,0.0951,0.711,204907,0.569,0,G#,0.0999,-7.832,Major,0.056,101.993,4/4,0.155
Hip-Hop,Boogie,Won't Be The Same,2CtSZJljAs7oxbhGeYaPQT,49,0.307,0.678,191253,0.577,0,F,0.201,-6.854,Minor,0.263,80.962,4/4,0.329
Hip-Hop,Hurricane Chris,A Bay Bay,6MnFB3qurhmGs1xdjrz5Bg,52,0.105,0.577,257120,0.668,0,F#,0.0924,-4.884,Major,0.514,60.709,3/4,0.702
Hip-Hop,Kris Wu,July,2cu5wDkTV1gWfsXjUbmd89,54,0.0379,0.61,186981,0.58,1.15e-05,C,0.257,-9.947,Major,0.0582,159.962,4/4,0.469
Hip-Hop,T.I.,Big Ol Drip (feat. WATCH THE DUCK),3uaPgoVhKIYMrPnD93qSoX,49,0.228,0.417,198547,0.715,0,F#,0.257,-6.708,Major,0.365,193.703,4/4,0.728
Hip-Hop,KB,Tempo,4DGUmKEvDWJBprtFuJ2GJW,49,0.0895,0.758,240517,0.685,0,C#,0.34,-6.013,Major,0.0348,111.088,4/4,0.36
Hip-Hop,Princess Nokia,Mine,0lHoDf5mejTM1CkqseWPp1,54,0.111,0.803,204800,0.519,0.129,F#,0.107,-8.59,Major,0.148,75.008,4/4,0.345
Hip-Hop,Will Smith,Switch,2bmxx16hNi3W5FGzfFO9xX,59,0.00803,0.88,196653,0.881,0.000144,C#,0.597,-5.143,Major,0.191,102.517,4/4,0.519
Hip-Hop,Bubba Sparxxx,Deliverance,70RMVzexrIvYJiFEnuGymb,54,0.222,0.718,302500,0.812,1.41e-06,G,0.147,-6.977,Major,0.205,93.629,4/4,0.706
Hip-Hop,Young Thug,Dream (feat. Yak Gotti),1SkR9g1l9NipSZhZPJsbOT,49,0.0448,0.854,181400,0.468,0,C#,0.165,-6.506,Major,0.384,140.096,4/4,0.223
Hip-Hop,Juicy J,Low,6pISryCxMLYvUhXdntY9yW,51,0.222,0.832,238600,0.67,7.47e-06,G#,0.117,-7.597,Major,0.305,144.047,4/4,0.512
Hip-Hop,Ms. Lauryn Hill,Tell Him,7iCs98iS5n6KCI4q3H7zp9,56,0.19,0.655,280760,0.647,0.00877,C#,0.0412,-9.465,Major,0.0903,80.077,4/4,0.931
